close,neutral,open
0.09090909090909091,0.2727272727272727,0.6363636363636364
0.36363636363636365,0.2727272727272727,0.36363636363636365
0.18181818181818182,0.09090909090909091,0.7272727272727273
0.1,0.2,0.7
0.3,0.4,0.3
0.3333333333333333,0.1111111111111111,0.5555555555555556
0.5555555555555556,0.1111111111111111,0.3333333333333333
0.1111111111111111,0.0,0.8888888888888888
0.4444444444444444,0.2222222222222222,0.3333333333333333
0.1,0.1,0.8
0.1,0.1,0.8
0.45454545454545453,0.2727272727272727,0.2727272727272727
0.4,0.3,0.3
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.25,0.16666666666666666,0.5833333333333334
0.2727272727272727,0.09090909090909091,0.6363636363636364
0.2727272727272727,0.2727272727272727,0.45454545454545453
0.2,0.2,0.6
0.4,0.1,0.5
0.2,0.2,0.6
0.4,0.1,0.5
