close,neutral,open
0.6363636363636364,0.2727272727272727,0.09090909090909091
0.5862068965517241,0.20689655172413793,0.20689655172413793
0.5172413793103449,0.10344827586206896,0.3793103448275862
0.4444444444444444,0.2222222222222222,0.3333333333333333
0.2857142857142857,0.25,0.4642857142857143
0.39285714285714285,0.25,0.35714285714285715
0.2,0.1,0.7
0.4,0.16666666666666666,0.43333333333333335
0.3548387096774194,0.25806451612903225,0.3870967741935484
0.7777777777777778,0.1111111111111111,0.1111111111111111
0.3333333333333333,0.14814814814814814,0.5185185185185185
0.32142857142857145,0.21428571428571427,0.4642857142857143
0.3,0.3,0.4
0.21428571428571427,0.21428571428571427,0.5714285714285714
0.59375,0.15625,0.25
