close,neutral,open
0.0,0.14285714285714285,0.8571428571428571
0.125,0.375,0.5
0.42857142857142855,0.0,0.5714285714285714
0.5,0.0,0.5
0.2857142857142857,0.2857142857142857,0.42857142857142855
0.6666666666666666,0.0,0.3333333333333333
0.0,0.0,1.0
0.0,0.14285714285714285,0.8571428571428571
0.3333333333333333,0.2222222222222222,0.4444444444444444
0.0,0.0,1.0
0.18181818181818182,0.2727272727272727,0.5454545454545454
0.1111111111111111,0.2222222222222222,0.6666666666666666
0.2857142857142857,0.0,0.7142857142857143
0.375,0.25,0.375
0.25,0.25,0.5
