close,neutral,open
0.4,0.2,0.4
0.5,0.2,0.3
0.4444444444444444,0.2222222222222222,0.3333333333333333
0.3,0.2,0.5
0.2,0.4,0.4
0.25,0.0,0.75
0.46153846153846156,0.07692307692307693,0.46153846153846156
0.4444444444444444,0.3333333333333333,0.2222222222222222
0.4,0.1,0.5
0.5,0.2,0.3
0.1,0.4,0.5
0.2727272727272727,0.2727272727272727,0.45454545454545453
0.25,0.0,0.75
0.46153846153846156,0.07692307692307693,0.46153846153846156
0.3,0.3,0.4
0.4,0.1,0.5
0.3,0.3,0.4
0.6,0.0,0.4
0.45454545454545453,0.2727272727272727,0.2727272727272727
0.25,0.0,0.75
0.46153846153846156,0.07692307692307693,0.46153846153846156
0.4,0.2,0.4
0.2,0.3,0.5
0.4,0.3,0.3
0.5,0.2,0.3
0.36363636363636365,0.18181818181818182,0.45454545454545453
0.25,0.0,0.75
0.46153846153846156,0.07692307692307693,0.46153846153846156
