lineNumber,close,neutral,open,distFromMean,ZNorm
line 1,0.5,0.375,0.125,0.3945567805652552,1.2239709328887927
line 2,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.27596028343464535,0.8560678264655893
line 3,0.5,0.3333333333333333,0.16666666666666666,0.3477080177926015,1.078639445255045
line 4,0.2,0.4,0.4,0.20564013441301354,0.6379247792834344
line 5,0.2,0.4,0.4,0.20564013441301354,0.6379247792834344
line 6,0.25,0.25,0.5,0.08678495868373685,0.2692192152639505
line 7,0.5,0.3333333333333333,0.16666666666666666,0.3477080177926015,1.078639445255045
line 8,0.25,0.25,0.5,0.08678495868373685,0.2692192152639505
line 9,0.5,0.3333333333333333,0.16666666666666666,0.3477080177926015,1.078639445255045
line 10,0.5714285714285714,0.0,0.42857142857142855,0.3484021739225212,1.0807928157400004
line 11,0.5,0.16666666666666666,0.3333333333333333,0.22638144860095996,0.7022672692023516
line 12,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2014384929359578,0.6248906932110355
line 13,0.4,0.2,0.4,0.10211980439935871,0.31679007538037207
line 14,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14913924167528597,0.46265101946064896
line 15,0.4,0.2,0.4,0.10211980439935871,0.31679007538037207
line 16,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.33326658169771317,1.0338400681311966
line 17,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.27596028343464535,0.8560678264655893
line 18,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.33326658169771317,1.0338400681311966
line 19,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.27596028343464535,0.8560678264655893
line 20,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.27596028343464535,0.8560678264655893
line 21,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.27596028343464535,0.8560678264655893
