lineNumber,close,neutral,open,distFromMean,ZNorm
line 1,0.5833333333333334,0.08333333333333333,0.3333333333333333,0.06486451079181689,0.13707059940823368
line 2,0.25,0.25,0.5,0.3435136047952886,0.7259072047162264
line 3,0.75,0.16666666666666666,0.08333333333333333,0.35509460018779787,0.7503799704985824
line 4,0.3333333333333333,0.4166666666666667,0.25,0.37800991080010016,0.798804221647801
line 5,1.0,0.0,0.0,0.6005284322211604,1.269026639704895
line 6,1.0,0.0,0.0,0.6005284322211604,1.269026639704895
line 7,1.0,0.0,0.0,0.6005284322211604,1.269026639704895
line 8,0.4166666666666667,0.25,0.3333333333333333,0.18011073900585522,0.3806070014869681
line 9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2970232006836987,0.6276644602552511
line 10,0.4166666666666667,0.08333333333333333,0.5,0.1849690989839237,0.39087360654118875
line 11,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.3014685981241208,0.6370583997813218
line 12,0.4166666666666667,0.08333333333333333,0.5,0.1849690989839237,0.39087360654118875
line 13,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.3014685981241208,0.6370583997813218
line 14,0.5,0.0,0.5,0.1843535182613195,0.3895727716531816
line 15,0.5,0.0,0.5,0.1843535182613195,0.3895727716531816
line 16,0.5,0.0,0.5,0.1843535182613195,0.3895727716531816
line 17,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.31877207984270817,0.673623827964824
line 18,0.5,0.08333333333333333,0.4166666666666667,0.07294927882237259,0.15415519600037508
line 19,0.6666666666666666,0.25,0.08333333333333333,0.3353067760681866,0.708564671501492
line 20,0.5,0.07142857142857142,0.42857142857142855,0.0878399855864468,0.18562198850135836
line 21,0.625,0.1875,0.1875,0.20818348593271221,0.4399298608029037
line 22,0.5,0.0,0.5,0.1843535182613195,0.3895727716531816
line 23,0.5,0.0,0.5,0.1843535182613195,0.3895727716531816
line 24,0.5,0.0,0.5,0.1843535182613195,0.3895727716531816
