lineNumber,close,neutral,open,distFromMean,ZNorm
line 1,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.21610365051268215,0.5502586072005607
line 2,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.08579286691130779,0.21845194813860333
line 3,0.75,0.0,0.25,0.45505509623822316,1.158693908508811
line 4,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.198988784275433,0.5066795078387943
line 5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.15165539806549658,0.3861558465856155
line 6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.15165539806549658,0.3861558465856155
line 7,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.15165539806549658,0.3861558465856155
line 8,0.16666666666666666,0.3333333333333333,0.5,0.26181037921090494,0.6666403564838844
line 9,0.16666666666666666,0.3333333333333333,0.5,0.26181037921090494,0.6666403564838844
line 10,0.5,0.25,0.25,0.2037698339319967,0.5188533592232395
line 11,0.5,0.16666666666666666,0.3333333333333333,0.1491875070029764,0.3798719254414636
line 12,0.5,0.125,0.375,0.15179249792059749,0.3865049400652317
line 13,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.15165539806549658,0.3861558465856155
line 14,0.0,0.4,0.6,0.46493961178771,1.183862570612433
line 15,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.36757554244223806,0.9359471973074638
line 16,0.8571428571428571,0.14285714285714285,0.0,0.6328095871718031,1.6113051363742854
line 17,0.3,0.2,0.5,0.12090237101029758,0.3078502844424074
line 18,0.16666666666666666,0.3333333333333333,0.5,0.26181037921090494,0.6666403564838844
line 19,0.16666666666666666,0.3333333333333333,0.5,0.26181037921090494,0.6666403564838844
line 20,0.125,0.0,0.875,0.5707773104763549,1.4533541064174178
line 21,0.3333333333333333,0.16666666666666666,0.5,0.11066468086232936,0.28178234385738105
line 22,0.5,0.0,0.5,0.2589590307930497,0.6593800487318853
line 23,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.198988784275433,0.5066795078387943
line 24,0.625,0.125,0.25,0.30503875641715766,0.7767115495276926
line 25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.15165539806549658,0.3861558465856155
line 26,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.15165539806549658,0.3861558465856155
line 27,0.5,0.125,0.375,0.15179249792059749,0.3865049400652317
line 28,0.3333333333333333,0.16666666666666666,0.5,0.11066468086232936,0.28178234385738105
line 29,0.5,0.125,0.375,0.15179249792059749,0.3865049400652317
line 30,0.3333333333333333,0.16666666666666666,0.5,0.11066468086232936,0.28178234385738105
line 31,0.3333333333333333,0.16666666666666666,0.5,0.11066468086232936,0.28178234385738105
