lineNumber,close,neutral,open,distFromMean,ZNorm
line 1,0.375,0.25,0.375,0.08177113381371125,0.3484079569758978
line 2,0.125,0.375,0.5,0.35027980662372543,1.4924615338429028
line 3,0.625,0.0,0.375,0.28901574867343216,1.231429501253725
line 4,0.375,0.125,0.5,0.10972478108631215,0.46751200607052706
line 5,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.1642634589117296,0.6998887438152864
line 6,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.1642634589117296,0.6998887438152864
line 7,0.375,0.375,0.25,0.2526529419300726,1.0764959615497791
line 8,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.09629285251615101,0.41028165382865395
line 9,0.375,0.125,0.5,0.10972478108631215,0.46751200607052706
line 10,0.5,0.125,0.375,0.11772132624644606,0.5015834421894745
line 11,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.04987949381670944,0.21252502839526094
line 12,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.04987949381670944,0.21252502839526094
line 13,0.5,0.0,0.5,0.22463597199131186,0.9571221091673874
line 14,0.625,0.25,0.125,0.36786422014480563,1.5673846675181218
line 15,0.25,0.25,0.5,0.19004666599653045,0.8097450474488761
line 16,0.625,0.0,0.375,0.28901574867343216,1.231429501253725
line 17,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.20304108257334777,0.865111261911999
line 18,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.20304108257334777,0.865111261911999
line 19,0.625,0.125,0.25,0.27960166974108946,1.1913182804028606
line 20,0.5,0.125,0.375,0.11772132624644606,0.5015834421894745
line 21,0.25,0.25,0.5,0.19004666599653045,0.8097450474488761
line 22,0.0,0.375,0.625,0.4958600204287208,2.1127452758228626
line 23,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.04987949381670944,0.21252502839526094
line 24,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.04987949381670944,0.21252502839526094
