lineNumber,close,neutral,open,distFromMean,ZNorm
line 1,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.2801006925478362,1.4922217991258346
line 2,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.167343420069247,0.8915133236414808
line 3,0.45454545454545453,0.09090909090909091,0.45454545454545453,0.11423256108922265,0.6085679984464875
line 4,0.5,0.2,0.3,0.1416313573577642,0.754533653475144
line 5,0.3,0.4,0.3,0.2643328416966241,1.4082193978767723
line 6,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.17985383048917347,0.9581618812541582
line 7,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.325681962548796,1.735053632594638
line 8,0.3333333333333333,0.0,0.6666666666666666,0.3270574999815318,1.742381736370359
line 9,0.5,0.2,0.3,0.1416313573577642,0.754533653475144
line 10,0.3,0.1,0.6,0.23686624376043705,1.261892533007621
line 11,0.3,0.1,0.6,0.23686624376043705,1.261892533007621
line 12,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.167343420069247,0.8915133236414808
line 13,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.167343420069247,0.8915133236414808
line 14,0.5,0.3333333333333333,0.16666666666666666,0.29732135767137724,1.5839639924744116
line 15,0.5,0.16666666666666666,0.3333333333333333,0.11868199279156352,0.6322721132759097
line 16,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.17281957042371673,0.9206872284251503
line 17,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.10845964645543539,0.5778130974761562
line 18,0.3,0.2,0.5,0.14385535103680835,0.7663818635555992
line 19,0.4,0.1,0.5,0.12565093360464322,0.6693987812020136
line 20,0.3,0.2,0.5,0.14385535103680835,0.7663818635555992
line 21,0.4,0.1,0.5,0.12565093360464322,0.6693987812020136
