lineNumber,close,neutral,open,distFromMean,ZNorm
line 1,0.4,0.1,0.5,0.18368511667029994,0.8899387338374508
line 2,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.21561644569603933,1.0446433012952467
line 3,0.6,0.1,0.3,0.2146239837702534,1.0398349078574642
line 4,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.17028604965449948,0.825021396217507
line 5,0.6,0.1,0.3,0.2146239837702534,1.0398349078574642
line 6,0.4,0.3,0.3,0.1077915115626901,0.5222406858945907
line 7,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.21561644569603933,1.0446433012952467
line 8,0.4,0.1,0.5,0.18368511667029994,0.8899387338374508
line 9,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.10747157503988472,0.5206906207114391
line 10,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.23271879295601652,1.1275027160485458
line 11,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.10747157503988472,0.5206906207114391
line 12,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.23271879295601652,1.1275027160485458
line 13,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.08718694148612036,0.42241330010741995
line 14,0.7272727272727273,0.2727272727272727,0.0,0.47089593001757646,2.281450644045621
line 15,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.08718694148612036,0.42241330010741995
line 16,0.2727272727272727,0.09090909090909091,0.6363636363636364,0.3410647481027536,1.652429633849757
line 17,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.08718694148612036,0.42241330010741995
line 18,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.24492667115715422,1.1866488453926167
line 19,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.184146959547552,0.8921763232124859
line 20,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.08718694148612036,0.42241330010741995
line 21,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.04207760825527887,0.20386242550518993
line 22,0.4,0.3,0.3,0.1077915115626901,0.5222406858945907
line 23,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.27528781474580805,1.3337459982427387
line 24,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.18706048488189927,0.9062921051226028
