poem,lineNumber,close,neutral,open,distFromPrev,ZNorm
AmFeierabendIPAMusic.txt,line 34,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.7071067811865476,1.2781083629386456
AmFeierabendIPAMusic.txt,line 35,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.5727497953228163,1.0352556682388323
AmFeierabendIPAMusic.txt,line 36,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.5727497953228163,1.0352556682388323
AmFeierabendIPAMusic.txt,line 37,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.5727497953228163,1.0352556682388323
AmFeierabendIPAMusic.txt,line 38,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.5727497953228163,1.0352556682388323
AmFeierabendIPAMusic.txt,line 39,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.5345224838248488,0.9661591076935825
AmFeierabendIPAMusic.txt,line 39,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.5345224838248488,0.9661591076935825
DanksagungAnDenBachIPAMusic.txt,line 1,0.16666666666666666,0.16666666666666666,0.6666666666666666,NULL,NULL
DanksagungAnDenBachIPAMusic.txt,line 2,0.0,0.4,0.6,0.2943920288775949,0.5380725843402684
DanksagungAnDenBachIPAMusic.txt,line 3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.43204937989385733,0.7896746637075502
DanksagungAnDenBachIPAMusic.txt,line 4,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.408248290463863,0.7461724202924075
DanksagungAnDenBachIPAMusic.txt,line 5,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.0
DanksagungAnDenBachIPAMusic.txt,line 6,0.8,0.2,0.0,0.9201449161228175,1.6817872239048401
DanksagungAnDenBachIPAMusic.txt,line 7,0.6,0.2,0.2,0.28284271247461906,0.5169634172612353
DanksagungAnDenBachIPAMusic.txt,line 8,0.18181818181818182,0.18181818181818182,0.6363636363636364,0.6046650599387596,1.105171538448109
DanksagungAnDenBachIPAMusic.txt,line 9,0.8,0.2,0.0,0.8873770430481767,1.6218960161984763
DanksagungAnDenBachIPAMusic.txt,line 10,0.8,0.2,0.0,0.0,0.0
DanksagungAnDenBachIPAMusic.txt,line 11,0.6,0.0,0.4,0.4898979485566357,0.8954069043508891
DanksagungAnDenBachIPAMusic.txt,line 12,0.5,0.3333333333333333,0.16666666666666666,0.41899350299921784,0.7658118932096167
DanksagungAnDenBachIPAMusic.txt,line 13,0.3333333333333333,0.16666666666666666,0.5,0.408248290463863,0.7461724202924075
DanksagungAnDenBachIPAMusic.txt,line 14,0.8,0.0,0.2,0.5792715732327589,1.0587588041447993
DanksagungAnDenBachIPAMusic.txt,line 15,0.8,0.0,0.2,0.0,0.0
DanksagungAnDenBachIPAMusic.txt,line 16,0.4,0.0,0.6,0.565685424949238,1.0339268345224704
DanksagungAnDenBachIPAMusic.txt,line 17,0.6,0.2,0.2,0.4898979485566356,0.8954069043508889
DanksagungAnDenBachIPAMusic.txt,line 18,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.10690449676496974,0.19539380557019198
DanksagungAnDenBachIPAMusic.txt,line 19,0.4,0.2,0.4,0.21380899352993948,0.39078761114038396
DanksagungAnDenBachIPAMusic.txt,line 20,0.4,0.0,0.6,0.282842712474619,0.5169634172612352
DanksagungAnDenBachIPAMusic.txt,line 21,0.6,0.2,0.2,0.4898979485566356,0.8954069043508889
DanksagungAnDenBachIPAMusic.txt,line 22,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.20995626366712955,0.383745816150381
DanksagungAnDenBachIPAMusic.txt,line 23,0.5,0.25,0.25,0.08748177652797065,0.15989409006265876
DanksagungAnDenBachIPAMusic.txt,line 24,0.5,0.25,0.25,0.0,0.0
DanksagungAnDenBachIPAMusic.txt,line 24,0.5,0.25,0.25,0.0,0.0
DasWandernIPAMusic.txt,line 1,0.375,0.25,0.375,NULL,NULL
DasWandernIPAMusic.txt,line 2,0.0,0.3333333333333333,0.6666666666666666,0.4823265376162594,1.0793634564346875
DasWandernIPAMusic.txt,line 3,0.375,0.25,0.375,0.4823265376162594,1.0793634564346875
DasWandernIPAMusic.txt,line 4,0.0,0.3333333333333333,0.6666666666666666,0.4823265376162594,1.0793634564346875
DasWandernIPAMusic.txt,line 5,0.25,0.25,0.5,0.31180478223116176,0.6977652300559349
DasWandernIPAMusic.txt,line 6,0.375,0.125,0.5,0.1767766952966369,0.3955957011933805
DasWandernIPAMusic.txt,line 7,0.0,0.3333333333333333,0.6666666666666666,0.4602233757161358,1.0299003990118885
DasWandernIPAMusic.txt,line 8,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
DasWandernIPAMusic.txt,line 9,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
DasWandernIPAMusic.txt,line 10,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
DasWandernIPAMusic.txt,line 11,0.125,0.375,0.5,0.21245914639969934,0.4754468616686214
DasWandernIPAMusic.txt,line 12,0.0,0.3333333333333333,0.6666666666666666,0.21245914639969934,0.4754468616686214
DasWandernIPAMusic.txt,line 13,0.125,0.375,0.5,0.21245914639969934,0.4754468616686214
DasWandernIPAMusic.txt,line 14,0.0,0.3333333333333333,0.6666666666666666,0.21245914639969934,0.4754468616686214
DasWandernIPAMusic.txt,line 15,0.25,0.0,0.75,0.42491829279939874,0.9508937233372429
DasWandernIPAMusic.txt,line 16,0.25,0.25,0.5,0.3535533905932738,0.791191402386761
DasWandernIPAMusic.txt,line 17,0.0,0.3333333333333333,0.6666666666666666,0.31180478223116176,0.6977652300559349
DasWandernIPAMusic.txt,line 18,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
DasWandernIPAMusic.txt,line 19,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
DasWandernIPAMusic.txt,line 20,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
DasWandernIPAMusic.txt,line 21,0.375,0.125,0.5,0.4602233757161358,1.0299003990118885
DasWandernIPAMusic.txt,line 22,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2700308624336608,0.6042824151059327
DasWandernIPAMusic.txt,line 23,0.375,0.125,0.5,0.2700308624336608,0.6042824151059327
DasWandernIPAMusic.txt,line 24,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2700308624336608,0.6042824151059327
DasWandernIPAMusic.txt,line 25,0.5,0.25,0.25,0.2041241452319315,0.45679456914851396
DasWandernIPAMusic.txt,line 26,0.625,0.125,0.25,0.1767766952966369,0.3955957011933805
DasWandernIPAMusic.txt,line 27,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.36799003609699366,0.8234981207092241
DasWandernIPAMusic.txt,line 28,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
DasWandernIPAMusic.txt,line 29,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
DasWandernIPAMusic.txt,line 30,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
DasWandernIPAMusic.txt,line 31,0.625,0.125,0.25,0.36799003609699366,0.8234981207092241
DasWandernIPAMusic.txt,line 32,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.36799003609699366,0.8234981207092241
DasWandernIPAMusic.txt,line 33,0.625,0.125,0.25,0.36799003609699366,0.8234981207092241
DasWandernIPAMusic.txt,line 34,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.36799003609699366,0.8234981207092241
DasWandernIPAMusic.txt,line 35,0.5,0.25,0.25,0.2041241452319315,0.45679456914851396
DasWandernIPAMusic.txt,line 36,0.125,0.25,0.625,0.5303300858899106,1.1867871035801414
DasWandernIPAMusic.txt,line 37,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.36799003609699366,0.8234981207092241
DasWandernIPAMusic.txt,line 38,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
DasWandernIPAMusic.txt,line 39,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
DasWandernIPAMusic.txt,line 40,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
DasWandernIPAMusic.txt,line 41,0.25,0.375,0.375,0.10206207261596575,0.22839728457425698
DasWandernIPAMusic.txt,line 42,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.10206207261596575,0.22839728457425698
DasWandernIPAMusic.txt,line 43,0.25,0.375,0.375,0.10206207261596575,0.22839728457425698
DasWandernIPAMusic.txt,line 44,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.10206207261596575,0.22839728457425698
DasWandernIPAMusic.txt,line 45,0.25,0.25,0.5,0.2041241452319315,0.45679456914851396
DasWandernIPAMusic.txt,line 46,0.5,0.25,0.25,0.3535533905932738,0.791191402386761
DasWandernIPAMusic.txt,line 47,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2041241452319315,0.45679456914851396
DasWandernIPAMusic.txt,line 48,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
DasWandernIPAMusic.txt,line 49,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
DasWandernIPAMusic.txt,line 50,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
DasWandernIPAMusic.txt,line 50,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
DerJagerIPAMusic.txt,line 1,0.4,0.1,0.5,NULL,NULL
DerJagerIPAMusic.txt,line 2,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.3229512666969384,1.5646713603440527
DerJagerIPAMusic.txt,line 3,0.6,0.1,0.3,0.4250425355476713,2.0592948561603057
DerJagerIPAMusic.txt,line 4,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.0843056226863246,0.408453556112076
DerJagerIPAMusic.txt,line 5,0.6,0.1,0.3,0.0843056226863246,0.408453556112076
DerJagerIPAMusic.txt,line 6,0.4,0.3,0.3,0.28284271247461895,1.3703488337959173
DerJagerIPAMusic.txt,line 7,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.1558766199952932,0.7552089377086829
DerJagerIPAMusic.txt,line 8,0.4,0.1,0.5,0.3229512666969384,1.5646713603440527
DerJagerIPAMusic.txt,line 9,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.2906248611481051,1.408052680806277
DerJagerIPAMusic.txt,line 10,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.34015067152490375,1.648001010741537
DerJagerIPAMusic.txt,line 11,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.34015067152490375,1.648001010741537
DerJagerIPAMusic.txt,line 12,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.34015067152490375,1.648001010741537
DerJagerIPAMusic.txt,line 13,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.25712973861328997,1.2457716670871977
DerJagerIPAMusic.txt,line 14,0.7272727272727273,0.2727272727272727,0.0,0.51425947722658,2.4915433341743958
DerJagerIPAMusic.txt,line 15,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.51425947722658,2.4915433341743958
DerJagerIPAMusic.txt,line 16,0.2727272727272727,0.09090909090909091,0.6363636363636364,0.34015067152490375,1.648001010741537
DerJagerIPAMusic.txt,line 17,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.34015067152490375,1.648001010741537
DerJagerIPAMusic.txt,line 18,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.22268088570756162,1.0788699110124036
DerJagerIPAMusic.txt,line 19,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.34015067152490375,1.648001010741537
DerJagerIPAMusic.txt,line 20,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.12856486930664504,0.622885833543599
DerJagerIPAMusic.txt,line 21,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.12856486930664496,0.6228858335435987
DerJagerIPAMusic.txt,line 22,0.4,0.3,0.3,0.14488524955008386,0.7019566847528528
DerJagerIPAMusic.txt,line 23,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.28948515141983006,1.4025308843161246
DerJagerIPAMusic.txt,line 24,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.09896928253669401,0.4794977382277348
DerJagerIPAMusic.txt,line 24,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.09896928253669401,0.4794977382277348
DerMullerUndDerBachIPAMusic.txt,line 1,0.16666666666666666,0.3333333333333333,0.5,NULL,NULL
DerMullerUndDerBachIPAMusic.txt,line 2,0.6,0.2,0.2,0.5436502143433364,0.7115047434174862
DerMullerUndDerBachIPAMusic.txt,line 3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3265986323710904,0.42743747725065684
DerMullerUndDerBachIPAMusic.txt,line 4,0.5,0.25,0.25,0.2041241452319315,0.26714842328166055
DerMullerUndDerBachIPAMusic.txt,line 5,0.5,0.16666666666666666,0.3333333333333333,0.11785113019775792,0.1542382140952508
DerMullerUndDerBachIPAMusic.txt,line 6,0.5,0.0,0.5,0.23570226039551584,0.3084764281905016
DerMullerUndDerBachIPAMusic.txt,line 7,0.16666666666666666,0.3333333333333333,0.5,0.4714045207910317,0.6169528563810032
DerMullerUndDerBachIPAMusic.txt,line 8,0.6,0.2,0.2,0.5436502143433364,0.7115047434174862
DerMullerUndDerBachIPAMusic.txt,line 9,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6377042156569663,0.8345983545418252
DerMullerUndDerBachIPAMusic.txt,line 10,0.6,0.2,0.2,0.6377042156569663,0.8345983545418252
DerMullerUndDerBachIPAMusic.txt,line 11,0.6666666666666666,0.3333333333333333,0.0,0.24944382578492943,0.32646076572701666
DerMullerUndDerBachIPAMusic.txt,line 12,0.8,0.2,0.0,0.1885618083164127,0.24678114255240133
DerMullerUndDerBachIPAMusic.txt,line 13,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.21602468994692872,0.28272331645851667
DerMullerUndDerBachIPAMusic.txt,line 14,0.5,0.0,0.5,0.408248290463863,0.5342968465633211
DerMullerUndDerBachIPAMusic.txt,line 15,0.0,0.16666666666666666,0.8333333333333334,0.6236095644623236,0.8161519143175417
DerMullerUndDerBachIPAMusic.txt,line 16,0.4,0.2,0.4,0.590668171555645,0.7730397133296488
DerMullerUndDerBachIPAMusic.txt,line 17,0.0,0.16666666666666666,0.8333333333333334,0.590668171555645,0.7730397133296488
DerMullerUndDerBachIPAMusic.txt,line 18,0.4,0.2,0.4,0.590668171555645,0.7730397133296488
DerMullerUndDerBachIPAMusic.txt,line 19,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16329931618554522,0.21371873862532845
DerMullerUndDerBachIPAMusic.txt,line 20,0.4,0.0,0.6,0.43204937989385733,0.5654466329170332
DerMullerUndDerBachIPAMusic.txt,line 21,0.5,0.3333333333333333,0.16666666666666666,0.5557777333511023,0.7273766902543575
DerMullerUndDerBachIPAMusic.txt,line 22,0.0,0.25,0.75,0.7728015412913087,1.0114076070277376
DerMullerUndDerBachIPAMusic.txt,line 23,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.43153735619980615,0.5647765195289615
DerMullerUndDerBachIPAMusic.txt,line 24,0.6,0.2,0.2,0.39795395077668905,0.5208240816778658
DerMullerUndDerBachIPAMusic.txt,line 25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3265986323710904,0.42743747725065684
DerMullerUndDerBachIPAMusic.txt,line 26,0.4,0.2,0.4,0.16329931618554522,0.21371873862532845
DerMullerUndDerBachIPAMusic.txt,line 27,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16329931618554522,0.21371873862532845
DerMullerUndDerBachIPAMusic.txt,line 28,0.4,0.2,0.4,0.16329931618554522,0.21371873862532845
DerMullerUndDerBachIPAMusic.txt,line 29,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.410077145554495,0.5366903691586898
DerMullerUndDerBachIPAMusic.txt,line 30,0.6,0.0,0.4,0.5728553615932406,0.7497271155462496
DerMullerUndDerBachIPAMusic.txt,line 31,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.5728553615932406,0.7497271155462496
DerMullerUndDerBachIPAMusic.txt,line 32,0.75,0.25,0.0,0.9435603438302076,1.2348889830692582
DerMullerUndDerBachIPAMusic.txt,line 33,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5400617248673217,0.7068082911462916
DerMullerUndDerBachIPAMusic.txt,line 34,0.75,0.25,0.0,0.5400617248673217,0.7068082911462916
DerMullerUndDerBachIPAMusic.txt,line 35,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.9435603438302076,1.2348889830692582
DerMullerUndDerBachIPAMusic.txt,line 36,0.8,0.2,0.0,0.9722685444099175,1.272460973934959
DerMullerUndDerBachIPAMusic.txt,line 37,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.9722685444099175,1.272460973934959
DerMullerUndDerBachIPAMusic.txt,line 38,0.8,0.2,0.0,0.9722685444099175,1.272460973934959
DerMullerUndDerBachIPAMusic.txt,line 38,0.8,0.2,0.0,0.9722685444099175,1.272460973934959
DerNeugierigeIPAMusic.txt,line 1,0.2857142857142857,0.42857142857142855,0.2857142857142857,NULL,NULL
DerNeugierigeIPAMusic.txt,line 2,0.16666666666666666,0.3333333333333333,0.5,0.26298478612350623,0.692955140387053
DerNeugierigeIPAMusic.txt,line 3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.23570226039551584,0.6210666987603412
DerNeugierigeIPAMusic.txt,line 4,0.5,0.0,0.5,0.408248290463863,1.0757190771419856
DerNeugierigeIPAMusic.txt,line 5,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.2672612419124244,0.7042234425015985
DerNeugierigeIPAMusic.txt,line 6,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5563486402641868,1.4659579962825708
DerNeugierigeIPAMusic.txt,line 7,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.5563486402641868,1.4659579962825708
DerNeugierigeIPAMusic.txt,line 8,0.3333333333333333,0.16666666666666666,0.5,0.08908708063747477,0.23474114750053277
DerNeugierigeIPAMusic.txt,line 9,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.12140522651411392,0.31989826112336534
DerNeugierigeIPAMusic.txt,line 10,0.8333333333333334,0.0,0.16666666666666666,0.5028264781414971,1.324929087674416
DerNeugierigeIPAMusic.txt,line 11,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.50954606092935,1.3426349386581768
DerNeugierigeIPAMusic.txt,line 12,0.5,0.16666666666666666,0.3333333333333333,0.14677176197545183,0.3867381395849636
DerNeugierigeIPAMusic.txt,line 13,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0
DerNeugierigeIPAMusic.txt,line 14,0.0,0.2857142857142857,0.7142857142857143,0.6397632782164001,1.6857524680637832
DerNeugierigeIPAMusic.txt,line 15,0.0,0.3333333333333333,0.6666666666666666,0.06734350297014742,0.17744762821724044
DerNeugierigeIPAMusic.txt,line 16,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.7126966450997984,1.8779291800042628
DerNeugierigeIPAMusic.txt,line 17,0.3333333333333333,0.16666666666666666,0.5,0.3212080372198105,0.8463712437744266
DerNeugierigeIPAMusic.txt,line 18,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.3212080372198105,0.8463712437744266
DerNeugierigeIPAMusic.txt,line 19,0.3333333333333333,0.16666666666666666,0.5,0.3212080372198105,0.8463712437744266
DerNeugierigeIPAMusic.txt,line 20,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.12140522651411392,0.31989826112336534
DerNeugierigeIPAMusic.txt,line 21,0.8333333333333334,0.0,0.16666666666666666,0.5028264781414971,1.324929087674416
DerNeugierigeIPAMusic.txt,line 22,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.6709048954097796,1.7678094723194726
DerNeugierigeIPAMusic.txt,line 23,0.5,0.0,0.5,0.3642156795423418,0.9596947833700961
DerNeugierigeIPAMusic.txt,line 24,0.5,0.0,0.5,0.0,0.0
DerNeugierigeIPAMusic.txt,line 24,0.5,0.0,0.5,0.0,0.0
DesBachesWiegenliedIPAMusic.txt,line 1,0.6666666666666666,0.3333333333333333,0.0,NULL,NULL
DesBachesWiegenliedIPAMusic.txt,line 2,0.6,0.2,0.2,0.24944382578492943,0.2560326832239096
DesBachesWiegenliedIPAMusic.txt,line 3,0.6666666666666666,0.3333333333333333,0.0,0.24944382578492943,0.2560326832239096
DesBachesWiegenliedIPAMusic.txt,line 4,0.6,0.2,0.2,0.24944382578492943,0.2560326832239096
DesBachesWiegenliedIPAMusic.txt,line 5,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.05443310539518168,0.05587091196458165
DesBachesWiegenliedIPAMusic.txt,line 6,0.75,0.0,0.25,0.2965855070008697,0.30441957392133645
DesBachesWiegenliedIPAMusic.txt,line 7,0.4,0.2,0.4,0.4301162633521313,0.44147743748621265
DesBachesWiegenliedIPAMusic.txt,line 8,0.75,0.0,0.25,0.4301162633521313,0.44147743748621265
DesBachesWiegenliedIPAMusic.txt,line 9,0.4,0.2,0.4,0.4301162633521313,0.44147743748621265
DesBachesWiegenliedIPAMusic.txt,line 10,0.5,0.1,0.4,0.1414213562373095,0.1451568872817951
DesBachesWiegenliedIPAMusic.txt,line 11,0.5,0.1,0.4,0.0,0.0
DesBachesWiegenliedIPAMusic.txt,line 12,0.6,0.2,0.2,0.24494897427831783,0.2514191038406177
DesBachesWiegenliedIPAMusic.txt,line 13,0.25,0.25,0.5,0.4636809247747852,0.4759286823647031
DesBachesWiegenliedIPAMusic.txt,line 14,0.6,0.2,0.2,0.4636809247747852,0.4759286823647031
DesBachesWiegenliedIPAMusic.txt,line 15,0.25,0.25,0.5,0.4636809247747852,0.4759286823647031
DesBachesWiegenliedIPAMusic.txt,line 16,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.17895472440935933,0.1836816690970257
DesBachesWiegenliedIPAMusic.txt,line 17,0.0,0.0,1.0,0.7820295697311479,0.8026862499749322
DesBachesWiegenliedIPAMusic.txt,line 18,0.25,0.25,0.5,0.6123724356957945,0.6285477596015442
DesBachesWiegenliedIPAMusic.txt,line 19,0.0,0.0,1.0,0.6123724356957945,0.6285477596015442
DesBachesWiegenliedIPAMusic.txt,line 20,0.25,0.25,0.5,0.6123724356957945,0.6285477596015442
DesBachesWiegenliedIPAMusic.txt,line 21,0.5,0.3,0.2,0.39370039370059057,0.4040996720134566
DesBachesWiegenliedIPAMusic.txt,line 22,0.5,0.3,0.2,0.0,0.0
DesBachesWiegenliedIPAMusic.txt,line 23,0.0,0.0,1.0,0.9899494936611666,1.0160982109725656
DesBachesWiegenliedIPAMusic.txt,line 24,0.4,0.2,0.4,0.7483314773547883,0.7680980496717288
DesBachesWiegenliedIPAMusic.txt,line 25,0.0,0.0,1.0,0.7483314773547883,0.7680980496717288
DesBachesWiegenliedIPAMusic.txt,line 26,0.4,0.2,0.4,0.7483314773547883,0.7680980496717288
DesBachesWiegenliedIPAMusic.txt,line 27,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.32218263903035177,0.33069283354491025
DesBachesWiegenliedIPAMusic.txt,line 28,0.5,0.0,0.5,0.39101478486557395,0.4013431249874661
DesBachesWiegenliedIPAMusic.txt,line 29,0.2,0.4,0.4,0.5099019513592785,0.5233706000812589
DesBachesWiegenliedIPAMusic.txt,line 30,0.5,0.0,0.5,0.5099019513592785,0.5233706000812589
DesBachesWiegenliedIPAMusic.txt,line 31,0.2,0.4,0.4,0.5099019513592785,0.5233706000812589
DesBachesWiegenliedIPAMusic.txt,line 32,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.2104697618689132,0.2160291508488033
DesBachesWiegenliedIPAMusic.txt,line 33,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.0,0.0
DesBachesWiegenliedIPAMusic.txt,line 34,1.0,0.0,0.0,0.7820295697311479,0.8026862499749322
DesBachesWiegenliedIPAMusic.txt,line 35,0.6,0.2,0.2,0.48989794855663565,0.5028382076812354
DesBachesWiegenliedIPAMusic.txt,line 36,1.0,0.0,0.0,0.48989794855663565,0.5028382076812354
DesBachesWiegenliedIPAMusic.txt,line 37,0.13333333333333333,0.26666666666666666,0.6,1.0873004286866728,1.1160205924165834
