song,pitch,diatonicNumber,beat,beatStrength,duration,IPA,vowelCategory,stress
DSM06-DerNeugierige,B4,35,2.0,2,1.0,sən,2,0
DSM06-DerNeugierige,F#5,39,3.0,2,1.0,a:In,0,0
DSM06-DerNeugierige,E5,38,1.0,2,0.5,'vœɾt,1,1
DSM06-DerNeugierige,D#5,37,1.5,1,0.25,çən,2,0
DSM06-DerNeugierige,C#5,36,1.75,0,0.25,çən,2,0
DSM06-DerNeugierige,A#4,34,2.0,2,1.0,'ʊm,4,1
DSM06-DerNeugierige,C#5,36,3.0,2,0.75,ʊnt,4,0
DSM06-DerNeugierige,B4,35,3.75,0,0.25,ʊnt,4,0
DSM06-DerNeugierige,B4,35,1.0,2,1.0,'ʊm,4,1
DSM06-DerNeugierige,F#5,39,3.0,2,1.0,a:In,0,0
DSM06-DerNeugierige,F#5,39,1.0,2,0.25,'vœɾt,1,1
DSM06-DerNeugierige,E5,38,1.25,0,0.25,'vœɾt,1,1
DSM06-DerNeugierige,D#5,37,1.5,1,0.25,çən,2,0
DSM06-DerNeugierige,C#5,36,1.75,0,0.25,çən,2,0
DSM06-DerNeugierige,A#4,34,2.0,2,1.0,'ʊm,4,1
DSM06-DerNeugierige,C#5,36,3.0,2,0.75,ʊnt,4,0
DSM06-DerNeugierige,B4,35,3.75,0,0.25,ʊnt,4,0
DSM06-DerNeugierige,B4,35,1.0,2,1.0,'ʊm,4,1
DSM06-DerNeugierige,F#5,39,2.0,2,1.0,ja,0,0
DSM06-DerNeugierige,C#5,36,3.0,2,0.25,'ha:Ist,0,1
DSM06-DerNeugierige,C#5,36,3.25,0,0.25,das,0,0
DSM06-DerNeugierige,D#5,37,3.5,1,0.25,'a:I,0,1
DSM06-DerNeugierige,C#5,36,3.75,0,0.25,nə,2,0
DSM06-DerNeugierige,B4,35,1.0,2,0.5,'vœɾt,1,1
DSM06-DerNeugierige,A#4,34,1.5,1,0.5,çən,2,0
DSM06-DerNeugierige,C#5,36,2.75,0,0.25,das,0,0
DSM06-DerNeugierige,C#5,36,3.0,2,0.25,'an,0,1
DSM06-DerNeugierige,C#5,36,3.25,0,0.25,dɾə,2,0
DSM06-DerNeugierige,C#5,36,3.5,1,0.25,'ha:I,0,1
DSM06-DerNeugierige,C#5,36,3.75,0,0.25,sət,2,0
DSM06-DerNeugierige,D5,37,1.0,2,1.0,'na:In,0,1
DSM06-DerNeugierige,E5,38,3.75,0,0.25,di,4,0
DSM06-DerNeugierige,D5,37,1.0,2,0.5,'ba:I,0,1
DSM06-DerNeugierige,E5,38,1.5,1,0.5,den,3,0
DSM06-DerNeugierige,F5,39,2.0,2,0.5,'vœɾt,1,1
DSM06-DerNeugierige,E5,38,2.5,1,0.5,çen,3,0
DSM06-DerNeugierige,D5,37,3.0,2,0.5,'ʃli,4,1
DSM06-DerNeugierige,E5,38,3.5,1,0.25,sən,2,0
DSM06-DerNeugierige,E5,38,3.75,0,0.25,di,4,0
DSM06-DerNeugierige,D5,37,1.0,2,0.5,'gan,0,1
DSM06-DerNeugierige,C5,36,1.5,1,0.5,tsə,2,0
DSM06-DerNeugierige,B4,35,2.0,2,1.0,'vɛlt,1,1
DSM06-DerNeugierige,A4,34,3.0,2,1.0,miɾ,4,0
DSM06-DerNeugierige,G4,33,1.0,2,1.0,'a:In,0,1
DSM06-DerNeugierige,E5,38,3.75,0,0.25,di,4,0
DSM06-DerNeugierige,D5,37,1.0,2,0.5,'ba:I,0,1
DSM06-DerNeugierige,E5,38,1.5,1,0.5,den,3,0
DSM06-DerNeugierige,G5,40,2.0,2,0.25,'vœɾt,1,1
DSM06-DerNeugierige,F5,39,2.25,0,0.25,'vœɾt,1,1
DSM06-DerNeugierige,E5,38,2.5,1,0.5,çen,3,0
DSM06-DerNeugierige,D5,37,3.0,2,0.5,'ʃli,4,1
DSM06-DerNeugierige,F#5,39,3.5,1,0.25,sən,2,0
DSM06-DerNeugierige,E5,38,3.75,0,0.25,di,4,0
DSM06-DerNeugierige,D5,37,1.0,2,0.5,'gan,0,1
DSM06-DerNeugierige,C5,36,1.5,1,0.5,tsə,2,0
DSM06-DerNeugierige,B4,35,2.0,2,1.0,'vɛlt,1,1
DSM06-DerNeugierige,A4,34,3.0,2,1.0,miɾ,4,0
DSM06-DerNeugierige,G4,33,1.0,2,1.0,'a:In,0,1
DSM06-DerNeugierige,F#4,32,3.5,1,0.5,o,3,0
DSM06-DerNeugierige,B4,35,1.0,2,1.5,'bɛç,1,1
DSM06-DerNeugierige,B4,35,2.5,1,0.5,la:In,0,0
DSM06-DerNeugierige,A#4,34,3.0,2,0.5,'ma:I,0,1
DSM06-DerNeugierige,B4,35,3.5,1,0.5,nəʁ,2,0
DSM06-DerNeugierige,C#5,36,1.0,2,0.75,'li,4,1
DSM06-DerNeugierige,A#4,34,1.75,0,0.25,'li,4,1
DSM06-DerNeugierige,B4,35,2.0,2,1.0,be,3,0
DSM06-DerNeugierige,C#5,36,3.5,1,0.5,vas,0,0
DSM06-DerNeugierige,D5,37,1.0,2,1.5,'bIst,4,1
DSM06-DerNeugierige,D5,37,2.5,1,0.5,du,4,0
DSM06-DerNeugierige,F#5,39,3.0,2,1/3,'vʊn,4,1
DSM06-DerNeugierige,E5,38,3.3333333333333335,0,1/3,'vʊn,4,1
DSM06-DerNeugierige,D5,37,3.6666666666666665,0,1/3,deʁ,3,0
DSM06-DerNeugierige,C#5,36,1.0,2,2.0,'lIç,4,1
DSM06-DerNeugierige,F#4,32,3.5,1,0.5,vIls,4,0
DSM06-DerNeugierige,B4,35,1.0,2,1.5,'ja,0,1
DSM06-DerNeugierige,B4,35,2.5,1,0.5,nIçt,4,0
DSM06-DerNeugierige,D#5,37,3.0,2,0.5,'va:I,0,1
DSM06-DerNeugierige,D#5,37,3.5,1,0.5,təʁ,2,0
DSM06-DerNeugierige,C#5,36,1.0,2,0.75,'za,0,1
DSM06-DerNeugierige,A#4,34,1.75,0,0.25,'za,0,1
DSM06-DerNeugierige,B4,35,2.0,2,1.0,gən,2,0
DSM06-DerNeugierige,B#4,35,3.0,2,1.0,zak,0,0
DSM06-DerNeugierige,C#5,36,1.0,2,0.25,'bɛç,1,1
DSM06-DerNeugierige,E5,38,1.25,0,0.25,'bɛç,1,1
DSM06-DerNeugierige,D#5,37,1.5,1,0.25,la:In,0,0
DSM06-DerNeugierige,C#5,36,1.75,0,0.25,la:In,0,0
DSM06-DerNeugierige,B4,35,2.0,2,1.0,'lipt,4,1
DSM06-DerNeugierige,F#5,39,3.0,2,0.75,'lipt,4,1
DSM06-DerNeugierige,E5,38,3.75,0,0.25,zi,4,0
DSM06-DerNeugierige,D#5,37,1.0,2,2.0,'mIç,4,1
DSM06-DerNeugierige,B#4,35,3.0,2,1.0,zak,0,0
DSM06-DerNeugierige,C#5,36,1.0,2,0.25,'bɛç,1,1
DSM06-DerNeugierige,E5,38,1.25,0,0.25,'bɛç,1,1
DSM06-DerNeugierige,D#5,37,1.5,1,0.25,la:In,0,0
DSM06-DerNeugierige,C#5,36,1.75,0,0.25,la:In,0,0
DSM06-DerNeugierige,A#4,34,2.0,2,1.0,'lipt,4,1
DSM06-DerNeugierige,C#5,36,3.0,2,0.75,'lipt,4,1
DSM06-DerNeugierige,B4,35,3.75,0,0.25,zi,4,0
DSM06-DerNeugierige,B4,35,1.0,2,1.0,'mIç,4,1
