song,pitch,diatonicNumber,beat,beatStrength,duration,IPA,vowelCategory,stress
DSM20-DesBachesWiegenlied,C#5,36,2.0,2,1.0,'la:In,0,1
DSM20-DesBachesWiegenlied,B4,35,2.75,0,0.5,iɾ,4,0
DSM20-DesBachesWiegenlied,C#5,36,1.0,2,1.0,'maχt,0,1
DSM20-DesBachesWiegenlied,B4,35,1.5,1,0.5,ma:I,0,0
DSM20-DesBachesWiegenlied,B4,35,1.75,0,0.5,nəm,2,0
DSM20-DesBachesWiegenlied,G5,40,2.0,2,1.0,'ʃlɛ,1,1
DSM20-DesBachesWiegenlied,E5,38,2.5,1,0.5,fəʁ,2,0
DSM20-DesBachesWiegenlied,B4,35,2.75,0,0.5,di,4,0
DSM20-DesBachesWiegenlied,C#5,36,1.0,2,1.0,'tɾɔ:Y,1,1
DSM20-DesBachesWiegenlied,B4,35,1.5,1,0.5,mə,2,0
DSM20-DesBachesWiegenlied,B4,35,1.75,0,0.5,zo,3,0
DSM20-DesBachesWiegenlied,G#4,33,2.0,2,1.0,'ʃveʁ,3,1
DSM20-DesBachesWiegenlied,B4,35,2.75,0,0.5,iɾ,4,0
DSM20-DesBachesWiegenlied,C5,36,1.0,2,1.0,'maχt,0,1
DSM20-DesBachesWiegenlied,B4,35,1.5,1,0.5,ma:I,0,0
DSM20-DesBachesWiegenlied,A4,34,1.75,0,0.5,nəm,2,0
DSM20-DesBachesWiegenlied,G#4,33,2.0,2,0.5,'ʃlɛ,1,1
DSM20-DesBachesWiegenlied,E5,38,2.25,0,0.5,'ʃlɛ,1,1
DSM20-DesBachesWiegenlied,B4,35,2.5,1,0.5,fəʁ,2,0
DSM20-DesBachesWiegenlied,B4,35,2.75,0,0.5,di,4,0
DSM20-DesBachesWiegenlied,F#5,39,1.0,2,1.0,'tɾɔ:Y,1,1
DSM20-DesBachesWiegenlied,E5,38,1.5,1,0.5,mə,2,0
DSM20-DesBachesWiegenlied,D#5,37,1.75,0,0.5,zo,3,0
DSM20-DesBachesWiegenlied,E5,38,2.0,2,2.0,'ʃveʁ,3,1
DSM20-DesBachesWiegenlied,G#4,33,2.5,1,0.5,hIn,4,0
DSM20-DesBachesWiegenlied,A4,34,2.75,0,0.5,hIn,4,0
DSM20-DesBachesWiegenlied,B4,35,1.0,2,1.0,'vek,3,1
DSM20-DesBachesWiegenlied,G#4,33,1.5,1,0.5,hIn,4,0
DSM20-DesBachesWiegenlied,A4,34,1.75,0,0.5,hIn,4,0
DSM20-DesBachesWiegenlied,B4,35,2.0,2,1.0,'vek,3,1
DSM20-DesBachesWiegenlied,B4,35,2.5,1,0.5,fɔn,1,0
DSM20-DesBachesWiegenlied,E5,38,2.75,0,0.5,dem,3,0
DSM20-DesBachesWiegenlied,D#5,37,1.0,2,1.5,'my,4,1
DSM20-DesBachesWiegenlied,A4,34,1.75,0,0.5,lən,2,0
DSM20-DesBachesWiegenlied,G#4,33,2.0,2,1.0,'ʃtek,3,1
DSM20-DesBachesWiegenlied,G#4,33,2.5,1,0.5,hIn,4,0
DSM20-DesBachesWiegenlied,A4,34,2.75,0,0.5,hIn,4,0
DSM20-DesBachesWiegenlied,B4,35,1.0,2,1.0,'vek,3,1
DSM20-DesBachesWiegenlied,G#4,33,1.5,1,0.5,hIn,4,0
DSM20-DesBachesWiegenlied,A4,34,1.75,0,0.5,hIn,4,0
DSM20-DesBachesWiegenlied,B4,35,2.0,2,1.0,'vek,3,1
DSM20-DesBachesWiegenlied,B4,35,2.5,1,0.5,bœ,1,0
DSM20-DesBachesWiegenlied,E5,38,2.75,0,0.5,zəs,2,0
DSM20-DesBachesWiegenlied,D#5,37,1.0,2,0.5,'mɛg,1,1
DSM20-DesBachesWiegenlied,F#5,39,1.25,0,0.5,'mɛg,1,1
DSM20-DesBachesWiegenlied,D#5,37,1.5,1,0.5,'mɛg,1,1
DSM20-DesBachesWiegenlied,A4,34,1.75,0,0.5,də,2,0
DSM20-DesBachesWiegenlied,G#4,33,2.0,2,1.0,'la:In,0,1
DSM20-DesBachesWiegenlied,G#4,33,1.0,2,1.0,'das,0,1
DSM20-DesBachesWiegenlied,A4,34,1.5,1,0.5,In,4,0
DSM20-DesBachesWiegenlied,B4,35,1.75,0,0.5,da:In,0,0
DSM20-DesBachesWiegenlied,B4,35,2.0,2,0.75,'ʃa,0,1
DSM20-DesBachesWiegenlied,C#5,36,2.375,0,0.25,'ʃa,0,1
DSM20-DesBachesWiegenlied,B4,35,2.5,1,0.5,tən,2,0
DSM20-DesBachesWiegenlied,B4,35,2.75,0,0.5,da:In,0,0
DSM20-DesBachesWiegenlied,E5,38,1.0,2,1.0,'ʃa,0,1
DSM20-DesBachesWiegenlied,D#5,37,1.5,1,0.5,tən,2,0
DSM20-DesBachesWiegenlied,C#5,36,1.75,0,0.5,nIçt,4,0
DSM20-DesBachesWiegenlied,G#4,33,2.0,2,1.0,'vɛkt,1,1
DSM20-DesBachesWiegenlied,E5,38,1.0,2,1.0,'vIɾf,4,1
DSM20-DesBachesWiegenlied,C#5,36,1.5,1,0.5,miɾ,4,0
DSM20-DesBachesWiegenlied,D5,37,1.75,0,0.5,hɛ,1,0
