song,pitch,diatonicNumber,beat,beatStrength,duration,IPA,vowelCategory,stress
DSM18-TrockneBlumen,B4,35,1.0,2,0.75,'to,3,1
DSM18-TrockneBlumen,B4,35,1.75,0,0.25,tə,2,0
DSM18-TrockneBlumen,D5,37,2.0,2,0.5,'li,4,1
DSM18-TrockneBlumen,D5,37,2.5,1,0.25,bə,2,0
DSM18-TrockneBlumen,D5,37,2.75,0,0.25,nIçt,4,0
DSM18-TrockneBlumen,A4,34,1.0,2,0.25,'vi,4,1
DSM18-TrockneBlumen,C5,36,1.25,0,0.25,'vi,4,1
DSM18-TrockneBlumen,B4,35,1.5,1,0.25,deʁ,3,0
DSM18-TrockneBlumen,A4,34,1.75,0,0.25,deʁ,3,0
DSM18-TrockneBlumen,G4,33,2.0,2,0.75,'blyn,4,1
DSM18-TrockneBlumen,B4,35,2.75,0,0.25,ʊnt,4,0
DSM18-TrockneBlumen,B4,35,1.0,2,0.75,'lɛnts,1,1
DSM18-TrockneBlumen,B4,35,1.75,0,0.25,vIɾt,4,0
DSM18-TrockneBlumen,B4,35,2.0,2,0.25,'kɔ,1,1
DSM18-TrockneBlumen,E5,38,2.25,0,0.25,'kɔ,1,1
DSM18-TrockneBlumen,E5,38,2.5,1,0.25,mən,2,0
DSM18-TrockneBlumen,E5,38,2.75,0,0.25,ʊnt,4,0
DSM18-TrockneBlumen,G4,33,1.0,2,0.25,'vIn,4,1
DSM18-TrockneBlumen,F#4,32,1.25,0,0.25,'vIn,4,1
DSM18-TrockneBlumen,G4,33,1.5,1,0.25,təʁ,2,0
DSM18-TrockneBlumen,A4,34,1.75,0,0.125,vIɾt,4,0
DSM18-TrockneBlumen,C5,36,1.875,0,0.125,vIɾt,4,0
DSM18-TrockneBlumen,B4,35,2.0,2,0.75,'gen,3,1
DSM18-TrockneBlumen,B4,35,2.75,0,0.25,ʊnt,4,0
DSM18-TrockneBlumen,B4,35,1.0,2,0.75,'blym,4,1
DSM18-TrockneBlumen,B4,35,1.75,0,0.25,la:In,0,0
DSM18-TrockneBlumen,E5,38,2.0,2,0.5,'veɾ,3,1
DSM18-TrockneBlumen,D5,37,2.5,1,0.25,dən,2,0
DSM18-TrockneBlumen,D5,37,2.75,0,0.25,Im,4,0
DSM18-TrockneBlumen,A4,34,1.0,2,0.25,'gɾa,0,1
DSM18-TrockneBlumen,C5,36,1.25,0,0.25,'gɾa,0,1
DSM18-TrockneBlumen,B4,35,1.5,1,0.25,sə,2,0
DSM18-TrockneBlumen,A4,34,1.75,0,0.25,sə,2,0
DSM18-TrockneBlumen,B4,35,2.0,2,0.75,'ʃten,3,1
DSM18-TrockneBlumen,B4,35,2.75,0,0.25,ʊnt,4,0
DSM18-TrockneBlumen,B4,35,1.0,2,0.25,'blym,4,1
DSM18-TrockneBlumen,F#4,32,1.25,0,0.25,'blym,4,1
DSM18-TrockneBlumen,F#4,32,1.5,1,0.25,la:In,0,0
DSM18-TrockneBlumen,B4,35,1.75,0,0.25,la:In,0,0
DSM18-TrockneBlumen,B4,35,2.0,2,0.25,'li,4,1
DSM18-TrockneBlumen,G4,33,2.25,0,0.25,'li,4,1
DSM18-TrockneBlumen,G4,33,2.5,1,0.25,gən,2,0
DSM18-TrockneBlumen,B4,35,2.75,0,0.25,In,4,0
DSM18-TrockneBlumen,D5,37,1.0,2,0.5,'ma:I,0,1
DSM18-TrockneBlumen,E5,38,1.5,1,0.25,nəm,2,0
DSM18-TrockneBlumen,C5,36,1.75,0,0.25,nəm,2,0
DSM18-TrockneBlumen,B4,35,2.0,2,0.75,'gɾap,0,1
DSM18-TrockneBlumen,B4,35,2.75,0,0.25,di,4,0
DSM18-TrockneBlumen,B4,35,1.0,2,0.25,'blym,4,1
DSM18-TrockneBlumen,F#4,32,1.25,0,0.25,'blym,4,1
DSM18-TrockneBlumen,F#4,32,1.5,1,0.25,la:In,0,0
DSM18-TrockneBlumen,B4,35,1.75,0,0.25,la:In,0,0
DSM18-TrockneBlumen,B4,35,2.0,2,0.25,‘a,0,0
DSM18-TrockneBlumen,G4,33,2.25,0,0.25,‘a,0,0
DSM18-TrockneBlumen,G4,33,2.5,1,0.25,lə,2,0
DSM18-TrockneBlumen,B4,35,2.75,0,0.25,di,4,0
DSM18-TrockneBlumen,F#5,39,1.0,2,0.75,'zi,4,1
DSM18-TrockneBlumen,E5,38,1.75,0,0.25,miɾ,4,0
DSM18-TrockneBlumen,D#5,37,2.0,2,1.0,'gap,0,1
DSM18-TrockneBlumen,B4,35,2.75,0,0.25,ʊnt,4,0
DSM18-TrockneBlumen,B4,35,1.0,2,0.75,'vɛn,1,1
DSM18-TrockneBlumen,C#5,36,1.75,0,0.25,zi,4,0
DSM18-TrockneBlumen,B4,35,2.0,2,0.375,'van,0,1
DSM18-TrockneBlumen,A#4,34,2.375,0,0.125,'van,0,1
DSM18-TrockneBlumen,G#4,33,2.5,1,0.25,dəlt,2,0
DSM18-TrockneBlumen,B4,35,2.75,0,0.25,am,0,0
DSM18-TrockneBlumen,B4,35,1.0,2,0.5,'hy,4,1
DSM18-TrockneBlumen,B4,35,1.5,1,0.25,gəl,2,0
DSM18-TrockneBlumen,C#5,36,1.75,0,0.25,foɾ,3,0
DSM18-TrockneBlumen,B4,35,2.0,2,0.75,'ba:I,0,1
DSM18-TrockneBlumen,B4,35,2.75,0,0.25,ʊnt,4,0
DSM18-TrockneBlumen,B#4,35,1.0,2,0.75,'dɛŋkt,1,1
DSM18-TrockneBlumen,B#4,35,1.75,0,0.25,Im,4,0
DSM18-TrockneBlumen,C#5,36,2.0,2,0.5,'hɛɾ,1,1
DSM18-TrockneBlumen,C#5,36,2.5,1,0.25,tsən,2,0
DSM18-TrockneBlumen,E5,38,2.75,0,0.25,deʁ,3,0
DSM18-TrockneBlumen,B#4,35,1.0,2,0.75,'ma:Int,0,1
DSM18-TrockneBlumen,B#4,35,1.75,0,0.25,ɛs,1,0
DSM18-TrockneBlumen,C#5,36,2.0,2,0.75,'tɾɔ:Y,1,1
DSM18-TrockneBlumen,C#5,36,2.75,0,0.25,dan,0,0
DSM18-TrockneBlumen,C#5,36,1.0,2,0.75,'blym,4,1
DSM18-TrockneBlumen,C#5,36,1.75,0,0.25,la:In,0,0
DSM18-TrockneBlumen,E5,38,2.0,2,0.5,'a,0,1
DSM18-TrockneBlumen,B4,35,2.5,1,0.25,lə,2,0
DSM18-TrockneBlumen,B4,35,2.75,0,0.25,hɛ,1,0
DSM18-TrockneBlumen,C#5,36,1.0,2,0.75,'ɾa:ʊs,0,1
DSM18-TrockneBlumen,C#5,36,1.75,0,0.25,hɛ,1,0
DSM18-TrockneBlumen,E5,38,2.0,2,0.75,'ɾa:ʊs,0,1
DSM18-TrockneBlumen,E5,38,2.75,0,0.25,deʁ,3,0
DSM18-TrockneBlumen,E5,38,1.0,2,0.75,'ma:I,0,1
DSM18-TrockneBlumen,E5,38,1.75,0,0.25,Ist,4,0
DSM18-TrockneBlumen,G#5,40,2.0,2,0.5,'kɔ,1,1
DSM18-TrockneBlumen,F#5,39,2.5,1,0.25,mən,2,0
DSM18-TrockneBlumen,E5,38,2.75,0,0.25,deʁ,3,0
DSM18-TrockneBlumen,F#5,39,1.0,2,0.5,'vIn,4,1
DSM18-TrockneBlumen,E5,38,1.5,1,0.25,təʁ,2,0
DSM18-TrockneBlumen,D#5,37,1.75,0,0.25,Ist,4,0
DSM18-TrockneBlumen,E5,38,2.0,2,0.75,'a:ʊs,0,1
DSM18-TrockneBlumen,B4,35,2.75,0,0.25,ʊnt,4,0
DSM18-TrockneBlumen,B4,35,1.0,2,0.75,'vɛn,1,1
DSM18-TrockneBlumen,C#5,36,1.75,0,0.25,zi,4,0
DSM18-TrockneBlumen,B4,35,2.0,2,0.375,'van,0,1
DSM18-TrockneBlumen,A#4,34,2.375,0,0.125,'van,0,1
DSM18-TrockneBlumen,G#4,33,2.5,1,0.25,dəlt,2,0
DSM18-TrockneBlumen,B4,35,2.75,0,0.25,am,0,0
DSM18-TrockneBlumen,B4,35,1.0,2,0.5,'hy,4,1
DSM18-TrockneBlumen,B4,35,1.5,1,0.25,gəl,2,0
DSM18-TrockneBlumen,C#5,36,1.75,0,0.25,foɾ,3,0
DSM18-TrockneBlumen,B4,35,2.0,2,0.75,'ba:I,0,1
DSM18-TrockneBlumen,B4,35,2.75,0,0.25,ʊnt,4,0
DSM18-TrockneBlumen,B#4,35,1.0,2,0.75,'dɛŋkt,1,1
DSM18-TrockneBlumen,B#4,35,1.75,0,0.25,Im,4,0
DSM18-TrockneBlumen,C#5,36,2.0,2,0.5,'hɛɾ,1,1
DSM18-TrockneBlumen,C#5,36,2.5,1,0.25,tsən,2,0
DSM18-TrockneBlumen,E5,38,2.75,0,0.25,deʁ,3,0
DSM18-TrockneBlumen,B#4,35,1.0,2,0.75,'ma:Int,0,1
DSM18-TrockneBlumen,B#4,35,1.75,0,0.25,ɛs,1,0
DSM18-TrockneBlumen,C#5,36,2.0,2,0.75,'tɾɔ:Y,1,1
DSM18-TrockneBlumen,C#5,36,2.75,0,0.25,dan,0,0
DSM18-TrockneBlumen,C#5,36,1.0,2,0.75,'blym,4,1
DSM18-TrockneBlumen,C#5,36,1.75,0,0.25,la:In,0,0
DSM18-TrockneBlumen,E5,38,2.0,2,0.5,'a,0,1
DSM18-TrockneBlumen,B4,35,2.5,1,0.25,lə,2,0
DSM18-TrockneBlumen,B4,35,2.75,0,0.25,hɛ,1,0
DSM18-TrockneBlumen,C#5,36,1.0,2,0.75,'ɾa:ʊs,0,1
DSM18-TrockneBlumen,C#5,36,1.75,0,0.25,hɛ,1,0
DSM18-TrockneBlumen,E5,38,2.0,2,0.75,'ɾa:ʊs,0,1
DSM18-TrockneBlumen,E5,38,2.75,0,0.25,deʁ,3,0
DSM18-TrockneBlumen,E5,38,1.0,2,0.75,'ma:I,0,1
DSM18-TrockneBlumen,E5,38,1.75,0,0.25,Ist,4,0
DSM18-TrockneBlumen,G#5,40,2.0,2,0.5,'kɔ,1,1
DSM18-TrockneBlumen,F#5,39,2.5,1,0.25,mən,2,0
DSM18-TrockneBlumen,E5,38,2.75,0,0.25,deʁ,3,0
DSM18-TrockneBlumen,F#5,39,1.0,2,0.5,'vIn,4,1
DSM18-TrockneBlumen,E5,38,1.5,1,0.25,təʁ,2,0
DSM18-TrockneBlumen,D#5,37,1.75,0,0.25,Ist,4,0
DSM18-TrockneBlumen,E5,38,2.0,2,0.75,'a:ʊs,0,1
DSM18-TrockneBlumen,B4,35,2.75,0,0.25,dan,0,0
DSM18-TrockneBlumen,B4,35,1.0,2,0.75,'blym,4,1
DSM18-TrockneBlumen,B4,35,1.75,0,0.25,la:In,0,0
DSM18-TrockneBlumen,E5,38,2.0,2,0.5,'a,0,1
DSM18-TrockneBlumen,B4,35,2.5,1,0.25,lə,2,0
DSM18-TrockneBlumen,B4,35,2.75,0,0.25,hɛ,1,0
DSM18-TrockneBlumen,B4,35,1.0,2,0.75,'ɾa:ʊs,0,1
DSM18-TrockneBlumen,B4,35,1.75,0,0.25,hɛ,1,0
DSM18-TrockneBlumen,E5,38,2.0,2,0.75,'ɾa:ʊs,0,1
DSM18-TrockneBlumen,E5,38,2.75,0,0.25,deʁ,3,0
DSM18-TrockneBlumen,E5,38,1.0,2,0.75,'ma:I,0,1
DSM18-TrockneBlumen,E5,38,1.75,0,0.25,Ist,4,0
DSM18-TrockneBlumen,G#5,40,2.0,2,0.5,'kɔ,1,1
DSM18-TrockneBlumen,F#5,39,2.5,1,0.25,mən,2,0
DSM18-TrockneBlumen,E#5,38,2.75,0,0.25,deʁ,3,0
DSM18-TrockneBlumen,F#5,39,1.0,2,0.5,'vIn,4,1
DSM18-TrockneBlumen,E5,38,1.5,1,0.25,təʁ,2,0
DSM18-TrockneBlumen,D#5,37,1.75,0,0.25,Ist,4,0
DSM18-TrockneBlumen,E5,38,2.0,2,1.0,'a:ʊs,0,1
