close,neutral,open,closeMid,openMid
0.2777777777777778,0.1111111111111111,0.4444444444444444,0.05555555555555555,0.1111111111111111
0.2222222222222222,0.2222222222222222,0.3333333333333333,0.05555555555555555,0.16666666666666666
0.2222222222222222,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.1111111111111111
0.21052631578947367,0.3157894736842105,0.3157894736842105,0.10526315789473684,0.05263157894736842
0.0625,0.25,0.375,0.0625,0.25
0.4117647058823529,0.17647058823529413,0.4117647058823529,0.0,0.0
0.11764705882352941,0.11764705882352941,0.29411764705882354,0.058823529411764705,0.4117647058823529
0.10526315789473684,0.15789473684210525,0.47368421052631576,0.10526315789473684,0.15789473684210525
